"freq","period","flow","reporter_code","reporter","partner_code","partner","hs_code","hs_desc","net_weight_kg","trade_value_usd","source"
"A","2024","X","894","Zambia","516","Namibia","7408","Copper wire","3875.0","41915.93","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","X","894","Zambia","646",,"7408","Copper wire","549608.0","5259849.469","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","X","894","Zambia","710","South Africa","7408","Copper wire","2528283.0","24774310.006","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","X","894","Zambia","716","Zimbabwe","7408","Copper wire","724670.0","6934522.925","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","X","894","Zambia","834","Tanzania","7408","Copper wire","1667340.0","16343556.739","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","288",,"894","Zambia","7408","Copper wire","7.5","121.951","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","404","Kenya","894","Zambia","7408","Copper wire","244520.0","2282091.016","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","454","Malawi","894","Zambia","7408","Copper wire","267686.0","2577597.805","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","516","Namibia","894","Zambia","7408","Copper wire","3875.0","42685.802","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","710","South Africa","894","Zambia","7408","Copper wire","2440859.0","24228550.003","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","716","Zimbabwe","894","Zambia","7408","Copper wire","736744.0","7408980.013","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","834","Tanzania","894","Zambia","7408","Copper wire","1599840.0","15441577.084","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","X","894","Zambia","0","World","8105","Cobalt mattes and articles","353087.101","45742613.579","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","X","894","Zambia","156","China","8105","Cobalt mattes and articles","0.119","15.404","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","X","894","Zambia","710","South Africa","8105","Cobalt mattes and articles","339796.584","44020820.427","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","X","894","Zambia","784","United Arab Emirates","8105","Cobalt mattes and articles","13290.397","1721777.748","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","76",,"894","Zambia","8105","Cobalt mattes and articles","650.0","26414.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","124",,"894","Zambia","8105","Cobalt mattes and articles","1000.0","27397.635","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","156","China","894","Zambia","8105","Cobalt mattes and articles","503905.0","6534252.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","276","Germany","894","Zambia","8105","Cobalt mattes and articles","21000.0","631843.522","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","360",,"894","Zambia","8105","Cobalt mattes and articles","15000.0","550625.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","392","Japan","894","Zambia","8105","Cobalt mattes and articles","648200.0","22223303.864","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","410","Rep. of Korea","894","Zambia","8105","Cobalt mattes and articles","34000.0","1118719.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","490","Other Asia, nes (Taiwan)","894","Zambia","8105","Cobalt mattes and articles","25000.0","1615617.13","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","643",,"894","Zambia","8105","Cobalt mattes and articles","10.0","355.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","705",,"894","Zambia","8105","Cobalt mattes and articles","34000.0","1267074.45","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2019","M","764","Thailand","894","Zambia","8105","Cobalt mattes and articles","8600.0","389244.859","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","X","894","Zambia","0","World","8105","Cobalt mattes and articles",,"10394666.19","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","X","894","Zambia","710","South Africa","8105","Cobalt mattes and articles",,"10392893.574","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","X","894","Zambia","784","United Arab Emirates","8105","Cobalt mattes and articles","1.0","1772.615","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","40",,"894","Zambia","8105","Cobalt mattes and articles","250.0","10356.528","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","76",,"894","Zambia","8105","Cobalt mattes and articles","6000.0","170163.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","156","China","894","Zambia","8105","Cobalt mattes and articles","1535548.0","26998616.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","203",,"894","Zambia","8105","Cobalt mattes and articles","228.0","6261.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","276","Germany","894","Zambia","8105","Cobalt mattes and articles","30750.0","1151383.355","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","392","Japan","894","Zambia","8105","Cobalt mattes and articles","181800.0","5960954.076","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","410","Rep. of Korea","894","Zambia","8105","Cobalt mattes and articles","15000.0","503959.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","643",,"894","Zambia","8105","Cobalt mattes and articles","38.0","259.79","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","764","Thailand","894","Zambia","8105","Cobalt mattes and articles","4000.0","163404.469","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2020","M","842",,"894","Zambia","8105","Cobalt mattes and articles","2000.0","65839.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","X","894","Zambia","0","World","8105","Cobalt mattes and articles",,"4885896.555","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","X","894","Zambia","710","South Africa","8105","Cobalt mattes and articles",,"4885896.555","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","76",,"894","Zambia","8105","Cobalt mattes and articles","3000.0","94864.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","156","China","894","Zambia","8105","Cobalt mattes and articles","2013769.0","44973841.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","276","Germany","894","Zambia","8105","Cobalt mattes and articles","21000.0","957766.451","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","392","Japan","894","Zambia","8105","Cobalt mattes and articles","17000.0","791712.958","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","516","Namibia","894","Zambia","8105","Cobalt mattes and articles","952258.0","6657407.212","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","705",,"894","Zambia","8105","Cobalt mattes and articles","3400.0","154926.391","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2021","M","764","Thailand","894","Zambia","8105","Cobalt mattes and articles","3000.0","118456.507","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","156","China","894","Zambia","8105","Cobalt mattes and articles","230778.0","8063291.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","276","Germany","894","Zambia","8105","Cobalt mattes and articles","3000.0","180294.6","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","360",,"894","Zambia","8105","Cobalt mattes and articles","5000.0","421000.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","392","Japan","894","Zambia","8105","Cobalt mattes and articles","168000.0","10538019.359","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","705",,"894","Zambia","8105","Cobalt mattes and articles","4500.0","340439.129","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","826","United Kingdom","894","Zambia","8105","Cobalt mattes and articles","28624.0","1591253.746","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2022","M","842",,"894","Zambia","8105","Cobalt mattes and articles","54245.0","4207272.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","X","894","Zambia","0","World","8105","Cobalt mattes and articles","1.8","10.317","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","X","894","Zambia","784","United Arab Emirates","8105","Cobalt mattes and articles","1.8","10.317","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","156","China","894","Zambia","8105","Cobalt mattes and articles","267168.0","1845202.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","251",,"894","Zambia","8105","Cobalt mattes and articles","3000.0","90264.192","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","392","Japan","894","Zambia","8105","Cobalt mattes and articles","33000.0","1071112.818","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","705",,"894","Zambia","8105","Cobalt mattes and articles","5000.0","188981.518","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","792","TÃ¼rkiye","894","Zambia","8105","Cobalt mattes and articles","1000.0","36368.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","826","United Kingdom","894","Zambia","8105","Cobalt mattes and articles","14000.0","476881.844","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2023","M","842",,"894","Zambia","8105","Cobalt mattes and articles","63344.0","2134777.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","76",,"894","Zambia","8105","Cobalt mattes and articles","5000.0","129600.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","124",,"894","Zambia","8105","Cobalt mattes and articles","11500.0","252302.323","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","705",,"894","Zambia","8105","Cobalt mattes and articles","1000.0","26077.517","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","792","TÃ¼rkiye","894","Zambia","8105","Cobalt mattes and articles","3000.0","81509.0","UN Comtrade public preview API (fetched 2026-07-23)"
"A","2024","M","842",,"894","Zambia","8105","Cobalt mattes and articles","36500.0","1144403.0","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","0","World","740311","Copper cathodes (refined)","15821888.0","129692376.669","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","156","China","740311","Copper cathodes (refined)","565586.0","4608649.821","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","308481.0","2488192.122","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","480",,"740311","Copper cathodes (refined)","226676.0","1861696.234","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3671821.0","31259333.85","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","153112.0","1294958.763","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","61044.0","486627.539","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","757",,"740311","Copper cathodes (refined)","10835168.0","87692918.34","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","0","World","740311","Copper cathodes (refined)","11899099.0","132765968.948","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1378402.0","42141417.114","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","284501.0","2292410.874","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","480",,"740311","Copper cathodes (refined)","109566.0","956198.358","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","2835124.0","24224453.883","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","88149.0","738023.572","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","63122.0","561366.949","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","757",,"740311","Copper cathodes (refined)","7140235.0","61852098.199","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","0","World","740311","Copper cathodes (refined)","17806194.0","152732032.603","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1788557.0","15508369.908","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","314572.0","2589375.459","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","480",,"740311","Copper cathodes (refined)","157532.0","1406812.625","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","5164036.0","43248883.957","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","59559.0","512558.848","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","125759.0","1097116.531","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","757",,"740311","Copper cathodes (refined)","10196179.0","88368915.274","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","0","World","740311","Copper cathodes (refined)","15269562.0","141600365.069","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1640053.0","15913539.041","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","320516.0","2902040.376","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","4128582.0","36201407.399","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","92926.0","904040.821","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","757",,"740311","Copper cathodes (refined)","9087485.0","85679337.432","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","0","World","740311","Copper cathodes (refined)","15620672.0","127048969.716","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1285590.0","10316331.723","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","308358.0","2545568.399","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","480",,"740311","Copper cathodes (refined)","340768.0","2773668.758","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3680829.0","29170204.632","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","123607.0","994801.293","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","123408.0","1047159.857","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","757",,"740311","Copper cathodes (refined)","9758112.0","80201235.053","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","0","World","740311","Copper cathodes (refined)","18267095.5","153689051.782","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","156","China","740311","Copper cathodes (refined)","2213374.5","18662266.657","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","600214.0","4593485.857","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","480",,"740311","Copper cathodes (refined)","214633.0","1865591.98","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","4768231.0","39645707.185","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","757",,"740311","Copper cathodes (refined)","10367860.0","88116119.038","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","784","United Arab Emirates","740311","Copper cathodes (refined)","102783.0","805881.065","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","0","World","740311","Copper cathodes (refined)","17136217.0","137820491.861","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1412619.5","11713186.461","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","474714.0","3678188.669","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","480",,"740311","Copper cathodes (refined)","117678.0","935648.444","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3144326.0","24578921.864","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","66871.5","549147.285","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","212295.0","1721477.763","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","757",,"740311","Copper cathodes (refined)","11707713.0","94643921.375","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","0","World","740311","Copper cathodes (refined)","15701349.0","128456798.424","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1224920.0","9904866.185","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","456264.0","3521813.605","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3307114.0","26562660.916","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","188719.0","1584605.669","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","150796.0","1240783.118","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202308","X","894","Zambia","757",,"740311","Copper cathodes (refined)","10373536.0","85642068.93","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","0","World","740311","Copper cathodes (refined)","15499040.0","124530833.609","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","156","China","740311","Copper cathodes (refined)","2114185.0","16994960.454","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","161959.0","1272783.129","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","480",,"740311","Copper cathodes (refined)","117229.0","960720.726","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3502408.0","27546811.451","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","60147.0","490413.173","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","757",,"740311","Copper cathodes (refined)","9513090.0","77033922.348","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202309","X","894","Zambia","834","Tanzania","740311","Copper cathodes (refined)","30022.0","231222.328","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","0","World","740311","Copper cathodes (refined)","14663215.5","116398171.666","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","156","China","740311","Copper cathodes (refined)","878081.0","6991847.751","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","466499.0","3656890.61","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","480",,"740311","Copper cathodes (refined)","99872.0","791933.839","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","3107588.0","23671832.24","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","68273.5","504514.858","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","155302.0","1273267.404","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","757",,"740311","Copper cathodes (refined)","9827467.0","79044874.593","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202310","X","894","Zambia","834","Tanzania","740311","Copper cathodes (refined)","60133.0","463010.37","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","0","World","740311","Copper cathodes (refined)","17461573.0","134566208.45","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1035446.0","7900056.08","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","697977.0","5437536.19","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","480",,"740311","Copper cathodes (refined)","107920.0","896280.514","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","2589259.0","19501454.186","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","50460.0","378414.049","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","122538.0","952556.73","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","757",,"740311","Copper cathodes (refined)","12783110.0","98929182.246","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202311","X","894","Zambia","834","Tanzania","740311","Copper cathodes (refined)","74863.0","570728.454","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","0","World","740311","Copper cathodes (refined)","10771040.3","86224498.546","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","156","China","740311","Copper cathodes (refined)","1460938.0","12095896.39","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","344","China, Hong Kong SAR","740311","Copper cathodes (refined)","326913.0","2622959.99","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","702","Singapore","740311","Copper cathodes (refined)","675640.0","4430839.291","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","710","South Africa","740311","Copper cathodes (refined)","255462.3","2024709.374","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","716","Zimbabwe","740311","Copper cathodes (refined)","61265.0","491510.616","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202312","X","894","Zambia","757",,"740311","Copper cathodes (refined)","7990822.0","64558582.884","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","0","World","2603","Copper ores and concentrates","532028.5","554682.062","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","156","China","2603","Copper ores and concentrates","351890.0","511172.492","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","417",,"2603","Copper ores and concentrates","35.5","1.946","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","516","Namibia","2603","Copper ores and concentrates","97213.0","25760.997","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202301","X","894","Zambia","757",,"2603","Copper ores and concentrates","82890.0","17746.627","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","0","World","2603","Copper ores and concentrates","1033554.0","1660460.344","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","156","China","2603","Copper ores and concentrates","620890.0","1550617.262","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","516","Namibia","2603","Copper ores and concentrates","173743.0","46141.519","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","14.0","119.643","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202302","X","894","Zambia","757",,"2603","Copper ores and concentrates","238907.0","63581.919","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","0","World","2603","Copper ores and concentrates","270253.0","800829.237","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","156","China","2603","Copper ores and concentrates","167490.0","574623.029","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202303","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","102763.0","226206.208","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","0","World","2603","Copper ores and concentrates","3209160.0","5399241.454","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","156","China","2603","Copper ores and concentrates","915422.0","3737689.53","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","480",,"2603","Copper ores and concentrates","345845.0","337719.771","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","143740.0","109477.49","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202304","X","894","Zambia","757",,"2603","Copper ores and concentrates","1804153.0","1214354.663","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","0","World","2603","Copper ores and concentrates","3883386.2","3425821.881","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","156","China","2603","Copper ores and concentrates","574890.0","1313519.609","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","6.2","3.859","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202305","X","894","Zambia","757",,"2603","Copper ores and concentrates","3308490.0","2112298.412","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","0","World","2603","Copper ores and concentrates","4245196.5","4404710.423","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","124",,"2603","Copper ores and concentrates","1.5","5.108","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","156","China","2603","Copper ores and concentrates","1897559.0","2965086.548","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","480",,"2603","Copper ores and concentrates","420820.0","470237.831","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","702","Singapore","2603","Copper ores and concentrates","100456.0","208544.605","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","710","South Africa","2603","Copper ores and concentrates","67080.0","84222.088","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202306","X","894","Zambia","757",,"2603","Copper ores and concentrates","1759280.0","676614.243","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","0","World","2603","Copper ores and concentrates","5070515.1","3940001.34","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","156","China","2603","Copper ores and concentrates","2154141.0","2093849.909","UN Comtrade public preview API (fetched 2026-07-23)"
"M","202307","X","894","Zambia","480",,"2603","Copper ores and concentrates","119980.0","167112.811","UN Comtrade public preview API (fetched 2026-07-23)"
